Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Luca Cigarini,it ITA,MF,33.0,22,19,1598.0,17.8,0.0,4.0,4.0,0.0,0.0,0.0,8.0,1.0,0.4,0.4,3.1,3.5,17.0,144.0,23.0,0.0,0.23,0.23,0.0,0.23,0.02,0.17,0.19,0.02,0.19,Matches
Robin Olsen,se SWE,GK,29.0,17,17,1524.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessio Cragno,it ITA,GK,25.0,16,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Ceppitelli,it ITA,DF,29.0,16,15,1246.0,13.8,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.4,0.4,0.1,0.5,3.0,24.0,1.0,0.14,0.0,0.14,0.14,0.14,0.03,0.01,0.03,0.03,0.03,Matches
Paolo Faragò,it ITA,"DF,MF",26.0,21,14,1343.0,14.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,0.7,2.2,34.0,64.0,58.0,0.07,0.07,0.13,0.07,0.13,0.1,0.05,0.15,0.1,0.15,Matches
Charalampos Lykogiannis,gr GRE,DF,25.0,20,14,1338.0,14.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,1.1,1.7,19.0,41.0,37.0,0.0,0.07,0.07,0.0,0.07,0.04,0.08,0.12,0.04,0.12,Matches
Fabrizio Cacciatore,it ITA,DF,32.0,16,14,1153.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.3,0.5,0.8,13.0,55.0,33.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
Sebastian Walukiewicz,pl POL,DF,19.0,14,13,1165.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.1,19.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches
Federico Mattiello,it ITA,DF,24.0,18,9,930.0,10.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.1,1.3,34.0,22.0,53.0,0.0,0.1,0.1,0.0,0.1,0.02,0.1,0.13,0.02,0.13,Matches
Lucas Castro,ar ARG,MF,30.0,15,6,606.0,6.7,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.9,0.9,0.4,1.3,12.0,31.0,31.0,0.3,0.0,0.3,0.3,0.3,0.14,0.05,0.19,0.14,0.19,Matches
Rafael,br BRA,GK,37.0,6,5,454.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrea Carboni,it ITA,DF,18.0,7,5,368.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Christian Oliva,uy URU,MF,23.0,11,4,469.0,5.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.3,6.0,36.0,4.0,0.19,0.19,0.38,0.19,0.38,0.02,0.03,0.05,0.02,0.05,Matches
Valter Birsa,si SVN,"MF,FW",32.0,13,4,430.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,1.2,1.3,15.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,0.02,0.25,0.27,0.02,0.27,Matches
Gastón Pereiro,uy URU,"MF,FW",24.0,10,4,348.0,3.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,0.1,0.7,19.0,19.0,21.0,0.26,0.0,0.26,0.26,0.26,0.16,0.03,0.19,0.16,0.19,Matches
Daniele Ragatzu,it ITA,"MF,FW",27.0,13,2,313.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.4,1.2,12.0,16.0,40.0,0.29,0.0,0.29,0.29,0.29,0.24,0.12,0.36,0.24,0.36,Matches
Alberto Cerri,it ITA,FW,23.0,11,1,244.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.6,1.0,8.0,25.0,0.37,0.0,0.37,0.37,0.37,0.16,0.05,0.21,0.16,0.21,Matches
Alberto Paloschi,it ITA,"FW,MF",29.0,7,1,204.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.07,0.04,0.07,Matches
Riccardo Ladinetti,it ITA,MF,18.0,3,1,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Simone Pinna,it ITA,DF,21.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Luca Gagliano,it ITA,FW,19.0,2,1,52.0,0.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,1.0,2.0,1.0,1.73,1.73,3.46,1.73,3.46,1.15,0.05,1.2,1.15,1.2,Matches
Leonardo Pavoletti,it ITA,FW,30.0,2,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches
Federico Marigosu,it ITA,MF,18.0,2,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessandro Deiola,it ITA,MF,23.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Simone Aresti,it ITA,GK,33.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Salvatore Boccia,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Giuseppe Ciocci,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Isaías Delpupo,ar ARG,MF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alessandro Lombardi,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Fabio Porru,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Filippo Romagna,it ITA,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.4,38,418,3420.0,38.0,50.0,34.0,84.0,46.0,4.0,6.0,108.0,6.0,41.8,37.1,32.0,69.0,662.0,1288.0,1278.0,1.32,0.89,2.21,1.21,2.11,1.1,0.84,1.94,0.98,1.82,
Opponent Total,,,27.0,38,418,3420.0,38.0,53.0,35.0,88.0,46.0,7.0,9.0,76.0,6.0,59.0,52.7,40.5,93.2,850.0,1740.0,1723.0,1.39,0.92,2.32,1.21,2.13,1.55,1.07,2.62,1.39,2.45,
