Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Gabriele Angella,it ITA,DF,23.0,14,11.0,1073,11.9,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.34,0.0,0.34,0.34,0.34,Matches
Andrea Coda,it ITA,DF,27.0,11,10.0,837,9.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo Armero,co COL,"DF,MF",25.0,10,8.0,753,8.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches
Daniele Padelli,it ITA,GK,26.0,9,7.0,758,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Faraoni,it ITA,"DF,MF",20.0,11,6.0,526,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Piotr Zieliński,pl POL,MF,18.0,9,4.0,318,3.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28,0.28,0.0,0.28,Matches
Diego Fabbrini,it ITA,"FW,MF",22.0,7,4.0,278,3.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.32,Matches
Mathias Ranégie,se SWE,FW,28.0,20,3.0,482,5.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches
Willians,br BRA,MF,26.0,5,3.0,170,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paulo Vitor Barreto,br BRA,FW,27.0,4,2.0,152,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alexander Merkel,kz KAZ,MF,20.0,5,1.0,121,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristian Battocchio,it ITA,MF,20.0,1,1.0,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matías Campos,cl CHI,"DF,MF",23.0,4,0.0,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Rodríguez,uy URU,MF,22.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.3,38,418.0,3420,38.0,59.0,37.0,96.0,55.0,4.0,6.0,90.0,6.0,1.55,0.97,2.53,1.45,2.42,
Opponent Total,,,27.3,38,,3420,38.0,,,,,,,,,,,,,,
