Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Nenad Krstičić,rs SRB,MF,22.0,25,22.0,1919,21.3,1.0,2.0,3.0,1.0,0.0,0.0,9.0,0.0,0.05,0.09,0.14,0.05,0.14,Matches
Lorenzo De Silvestri,it ITA,"DF,MF",24.0,24,19.0,1839,20.4,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Gaetano Berardi,ch SUI,DF,23.0,21,18.0,1505,16.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.06,0.06,0.0,0.06,Matches
Angelo Palombo,it ITA,MF,30.0,15,15.0,1325,14.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Enzo Maresca,it ITA,MF,32.0,16,15.0,1136,12.6,3.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,0.24,0.08,0.32,0.16,0.24,Matches
Gianni Munari,it ITA,MF,29.0,27,14.0,1448,16.1,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches
Shkodran Mustafi,de GER,DF,20.0,17,12.0,1099,12.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Maxi López,ar ARG,FW,28.0,17,9.0,889,9.9,4.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,0.4,0.2,0.61,0.3,0.51,Matches
Roberto Soriano,it ITA,MF,21.0,24,8.0,998,11.1,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches
Gianluca Sansone,it ITA,FW,25.0,14,6.0,688,7.6,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.26,0.26,0.52,0.26,0.52,Matches
Fernando Tissone,ar ARG,MF,26.0,12,6.0,610,6.8,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3,0.3,0.0,0.3,Matches
Paolo Castellini,it ITA,DF,33.0,7,4.0,423,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Angelo da Costa Júnior,br BRA,GK,28.0,4,4.0,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Renan Garcia,br BRA,MF,26.0,5,3.0,273,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.33,0.0,0.33,Matches
Simon Poulsen,dk DEN,DF,27.0,7,3.0,187,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Berni,it ITA,GK,29.0,3,2.0,235,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicola Pozzi,it ITA,FW,26.0,6,1.0,134,1.5,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.67,0.0,0.67,0.0,0.0,Matches
Matías Rodríguez,ar ARG,"DF,MF",26.0,1,1.0,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Anđelko Savić,ch SUI,FW,19.0,1,0.0,14,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Antonio,ar ARG,"FW,MF",24.0,2,0.0,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,25.0,38,418.0,3420,38.0,41.0,29.0,70.0,35.0,6.0,7.0,93.0,9.0,1.08,0.76,1.84,0.92,1.68,
Opponent Total,,,27.6,38,,3420,38.0,,,,,,,,,,,,,,
