Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Gianluca Musacci,it ITA,MF,25.0,6,5.0,371,4.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches
Afriyie Acquah,gh GHA,MF,20.0,13,4.0,540,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabiano Santacroce,it ITA,DF,25.0,8,4.0,397,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Álvaro Ampuero,pe PER,"DF,MF",19.0,5,4.0,298,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Djamel Mesbah,dz ALG,"DF,MF",27.0,7,3.0,406,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Stefano Morrone,it ITA,MF,33.0,3,1.0,88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
McDonald Mariga,ke KEN,MF,25.0,2,1.0,30,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Raffaele Palladino,it ITA,"FW,MF",28.0,8,0.0,204,2.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.44,0.44,0.88,0.44,0.88,Matches
Pavol Bajza,sk SVK,GK,20.0,1,0.0,50,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodney Strasser,sl SLE,MF,22.0,2,0.0,27,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alberto Cerri,it ITA,FW,16.0,1,0.0,16,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ignacio Fideleff,ar ARG,DF,23.0,1,0.0,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Graziano Pellè,it ITA,FW,27.0,1,0.0,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Filippo Boniperti,it ITA,MF,20.0,2,0.0,8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,28.1,38,418.0,3420,38.0,44.0,29.0,73.0,41.0,3.0,5.0,109.0,3.0,1.16,0.76,1.92,1.08,1.84,
Opponent Total,,,27.3,38,,3420,38.0,,,,,,,,,,,,,,
