Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Pavol Farkaš,sk SVK,DF,27.0,4,2.0,220,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mamadou Samassa,ml MLI,FW,26.0,8,1.0,241,2.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Moscardelli,it ITA,FW,32.0,7,1.0,196,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rinaldo Cruzado,pe PER,MF,27.0,5,1.0,188,2.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.48,0.48,0.96,0.48,0.96,Matches
N'Diaye Djiby,sn SEN,MF,18.0,1,1.0,90,1.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,Matches
Lorenzo Squizzi,it ITA,GK,38.0,1,1.0,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nikos Spyropoulos,gr GRE,DF,28.0,2,0.0,41,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ali Sowe,gm GAM,FW,18.0,2,0.0,27,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Victor da Silva,br BRA,MF,17.0,1,0.0,22,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Hauche,ar ARG,"FW,MF",25.0,1,0.0,11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,28.6,38,417.0,3420,38.0,37.0,24.0,61.0,32.0,5.0,6.0,105.0,4.0,0.97,0.63,1.61,0.84,1.47,
Opponent Total,,,27.5,38,,3420,38.0,,,,,,,,,,,,,,
