Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Luca Toni,it ITA,FW,35.0,27,15.0,1320,14.7,8.0,3.0,11.0,8.0,0.0,0.0,2.0,0.0,0.55,0.2,0.75,0.55,0.75,Matches
Rômulo,it ITA,"DF,MF",25.0,20,10.0,999,11.1,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.18,0.18,0.36,0.18,0.36,Matches
Giulio Migliaccio,it ITA,"DF,MF",31.0,24,9.0,1003,11.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Matías Fernández,cl CHI,MF,26.0,22,9.0,997,11.1,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.09,0.18,0.27,0.09,0.27,Matches
Marvin Compper,de GER,DF,27.0,7,6.0,601,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Neto,br BRA,GK,23.0,6,6.0,540,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mattia Cassani,it ITA,DF,28.0,8,4.0,309,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rubén Olivera,uy URU,MF,29.0,4,4.0,300,3.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mounir El Hamdaoui,ma MAR,FW,28.0,19,3.0,616,6.8,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.44,0.15,0.58,0.44,0.58,Matches
Marcelo Larrondo,cl CHI,FW,23.0,7,2.0,274,3.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.66,0.0,0.66,0.66,0.66,Matches
Haris Seferović,ch SUI,FW,20.0,7,1.0,189,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristian Llama,ar ARG,MF,26.0,5,1.0,122,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mohamed Sissoko,ml MLI,MF,27.0,5,1.0,120,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matija Nastasić,rs SRB,DF,19.0,1,1.0,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ahmed Hegazi,eg EGY,DF,21.0,2,0.0,32,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafał Wolski,pl POL,"FW,MF",19.0,1,0.0,31,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giuseppe Rossi,it ITA,FW,25.0,1,0.0,27,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristiano Lupatelli,it ITA,GK,34.0,1,0.0,18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.8,38,418.0,3420,38.0,70.0,56.0,126.0,63.0,7.0,10.0,93.0,3.0,1.84,1.47,3.32,1.66,3.13,
Opponent Total,,,27.2,38,,3420,38.0,,,,,,,,,,,,,,
