Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Daniele Portanova,it ITA,DF,33.0,5,5.0,450,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
Roger Carvalho,br BRA,DF,25.0,6,4.0,413,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dejan Stojanović,at AUT,GK,19.0,4,4.0,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cesare Natali,it ITA,DF,33.0,5,4.0,347,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristian Pasquato,it ITA,"FW,MF",23.0,15,3.0,347,3.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.52,0.0,0.52,0.52,0.52,Matches
Robert Acquafresca,it ITA,FW,24.0,6,3.0,276,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Naldo,br BRA,DF,23.0,5,2.0,269,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nico Pulzetti,it ITA,MF,28.0,6,2.0,196,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mathías Abero,uy URU,"DF,MF",22.0,10,1.0,264,2.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.34,0.34,0.0,0.34,Matches
Martí Riverola,es ESP,MF,21.0,1,1.0,50,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davide Moscardelli,it ITA,FW,32.0,9,0.0,162,1.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,0.56,0.56,Matches
Daniele Paponi,it ITA,FW,24.0,3,0.0,49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Henry Giménez,uy URU,"FW,MF",26.0,2,0.0,37,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.8,38,418.0,3420,38.0,45.0,28.0,73.0,41.0,4.0,5.0,106.0,3.0,1.18,0.74,1.92,1.08,1.82,
Opponent Total,,,27.3,38,,3420,38.0,,,,,,,,,,,,,,
